title,watch_time,is_ad,raw_text,hour,day,date,time_category,category
Desi farewell playlist that will get you grooving{Part1}(+Timestamps),2026-05-08 19:43:16,False,"YouTube Watched Desi farewell playlist that will get you grooving{Part1}(+Timestamps) Aceso 8 May 2026, 19:43:16 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",19,Friday,2026-05-08,Evening,Others
Desi farewell playlist that will get you grooving{Part1}(+Timestamps),2026-05-08 19:43:16,False,"Watched Desi farewell playlist that will get you grooving{Part1}(+Timestamps) Aceso 8 May 2026, 19:43:16 IST",19,Friday,2026-05-08,Evening,Others
SKIN 1080X1920,2026-05-08 19:43:05,True,"YouTube Watched SKIN 1080X1920 Watched at 19:43 8 May 2026, 19:43:05 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",19,Friday,2026-05-08,Evening,Beauty
SKIN 1080X1920,2026-05-08 19:43:05,False,"Watched SKIN 1080X1920 Watched at 19:43 8 May 2026, 19:43:05 IST",19,Friday,2026-05-08,Evening,Beauty
Aesthetic bollywood songs for dance!! 💥🔥#trending #explore #playlist #aesthetic,2026-05-08 19:37:16,False,"YouTube Watched Aesthetic bollywood songs for dance!! 💥🔥#trending #explore #playlist #aesthetic Radhakrishn_realm 8 May 2026, 19:37:16 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",19,Friday,2026-05-08,Evening,Music
Aesthetic bollywood songs for dance!! 💥🔥#trending #explore #playlist #aesthetic,2026-05-08 19:37:16,False,"Watched Aesthetic bollywood songs for dance!! 💥🔥#trending #explore #playlist #aesthetic Radhakrishn_realm 8 May 2026, 19:37:16 IST",19,Friday,2026-05-08,Evening,Music
My 3 step glow up routine ft. Chemist At Play | Cherry Tint + Kojic Acid + Ceramides #lipbalm,2026-05-08 19:36:28,True,"YouTube Watched My 3 step glow up routine ft. Chemist At Play | Cherry Tint + Kojic Acid + Ceramides #lipbalm Watched at 19:36 8 May 2026, 19:36:28 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",19,Friday,2026-05-08,Evening,Beauty
My 3 step glow up routine ft. Chemist At Play | Cherry Tint + Kojic Acid + Ceramides #lipbalm,2026-05-08 19:36:28,False,"Watched My 3 step glow up routine ft. Chemist At Play | Cherry Tint + Kojic Acid + Ceramides #lipbalm Watched at 19:36 8 May 2026, 19:36:28 IST",19,Friday,2026-05-08,Evening,Beauty
Myntra - It's You 2.0,2026-05-08 19:36:13,True,"YouTube Watched Myntra - It's You 2.0 Watched at 19:36 Watched at 07:46 8 May 2026, 19:36:13 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",19,Friday,2026-05-08,Evening,Others
Myntra - It's You 2.0,2026-05-08 19:36:13,False,"Watched Myntra - It's You 2.0 Watched at 19:36 Watched at 07:46 8 May 2026, 19:36:13 IST",19,Friday,2026-05-08,Evening,Others
𝑫𝒆𝒔𝒊 𝒑𝒍𝒂𝒚𝒍𝒊𝒔𝒕 𝒕𝒐 𝒗𝒊𝒃𝒆 𝒘𝒊𝒕𝒉 𝒚𝒐𝒖𝒓 𝒄𝒓𝒂𝒛𝒚 𝒉𝒐𝒎𝒊𝒆𝒔 ૮₍ • ˕ - ₎ა♡₊˚,2026-05-08 19:29:19,False,"YouTube Watched 𝑫𝒆𝒔𝒊 𝒑𝒍𝒂𝒚𝒍𝒊𝒔𝒕 𝒕𝒐 𝒗𝒊𝒃𝒆 𝒘𝒊𝒕𝒉 𝒚𝒐𝒖𝒓 𝒄𝒓𝒂𝒛𝒚 𝒉𝒐𝒎𝒊𝒆𝒔 ૮₍ • ˕ - ₎ა♡₊˚ 𝐁𝐚𝔃𝐨𝐨𝐤𝐚☆ 8 May 2026, 19:29:19 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",19,Friday,2026-05-08,Evening,Others
𝑫𝒆𝒔𝒊 𝒑𝒍𝒂𝒚𝒍𝒊𝒔𝒕 𝒕𝒐 𝒗𝒊𝒃𝒆 𝒘𝒊𝒕𝒉 𝒚𝒐𝒖𝒓 𝒄𝒓𝒂𝒛𝒚 𝒉𝒐𝒎𝒊𝒆𝒔 ૮₍ • ˕ - ₎ა♡₊˚,2026-05-08 19:29:19,False,"Watched 𝑫𝒆𝒔𝒊 𝒑𝒍𝒂𝒚𝒍𝒊𝒔𝒕 𝒕𝒐 𝒗𝒊𝒃𝒆 𝒘𝒊𝒕𝒉 𝒚𝒐𝒖𝒓 𝒄𝒓𝒂𝒛𝒚 𝒉𝒐𝒎𝒊𝒆𝒔 ૮₍ • ˕ - ₎ა♡₊˚ 𝐁𝐚𝔃𝐨𝐨𝐤𝐚☆ 8 May 2026, 19:29:19 IST",19,Friday,2026-05-08,Evening,Others
"Lipsticks, liners, plumpers, gloss off for every lip mood | Available on Tira",2026-05-08 19:29:03,True,"YouTube Watched Lipsticks, liners, plumpers, gloss off for every lip mood | Available on Tira Watched at 19:29 8 May 2026, 19:29:03 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",19,Friday,2026-05-08,Evening,Education
"Lipsticks, liners, plumpers, gloss off for every lip mood | Available on Tira",2026-05-08 19:29:03,False,"Watched Lipsticks, liners, plumpers, gloss off for every lip mood | Available on Tira Watched at 19:29 8 May 2026, 19:29:03 IST",19,Friday,2026-05-08,Evening,Education
Playlist to CHILL/VIBE ANYTIME ✨💃💗|| Bollywood #vibes #song #audioedit ...,2026-05-08 19:21:35,False,"YouTube Watched Playlist to CHILL/VIBE ANYTIME ✨💃💗|| Bollywood #vibes #song #audioedit ... ENCHANTING BLISS 8 May 2026, 19:21:35 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",19,Friday,2026-05-08,Evening,Music
Playlist to CHILL/VIBE ANYTIME ✨💃💗|| Bollywood #vibes #song #audioedit ...,2026-05-08 19:21:35,False,"Watched Playlist to CHILL/VIBE ANYTIME ✨💃💗|| Bollywood #vibes #song #audioedit ... ENCHANTING BLISS 8 May 2026, 19:21:35 IST",19,Friday,2026-05-08,Evening,Music
LADIES NIGHT | BOLLYWOOD DJ SET | BOLLYWOOD FEVER | SMOKY BEATZ,2026-05-08 19:21:30,False,"YouTube Watched LADIES NIGHT | BOLLYWOOD DJ SET | BOLLYWOOD FEVER | SMOKY BEATZ SMOKY BEATZ 8 May 2026, 19:21:30 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",19,Friday,2026-05-08,Evening,Others
LADIES NIGHT | BOLLYWOOD DJ SET | BOLLYWOOD FEVER | SMOKY BEATZ,2026-05-08 19:21:30,False,"Watched LADIES NIGHT | BOLLYWOOD DJ SET | BOLLYWOOD FEVER | SMOKY BEATZ SMOKY BEATZ 8 May 2026, 19:21:30 IST",19,Friday,2026-05-08,Evening,Others
This playlist to wake up your inner dancer 🥳🕺🥂 | Khushbu |,2026-05-08 19:21:26,False,"YouTube Watched This playlist to wake up your inner dancer 🥳🕺🥂 | Khushbu | Khushbu 8 May 2026, 19:21:26 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",19,Friday,2026-05-08,Evening,Others
This playlist to wake up your inner dancer 🥳🕺🥂 | Khushbu |,2026-05-08 19:21:26,False,"Watched This playlist to wake up your inner dancer 🥳🕺🥂 | Khushbu | Khushbu 8 May 2026, 19:21:26 IST",19,Friday,2026-05-08,Evening,Others
POV: it's midnight and music takes over! 💅🏻 | +Timestamps l,2026-05-08 19:21:21,False,"YouTube Watched POV: it's midnight and music takes over! 💅🏻 | +Timestamps l Xthetic._Ashi. 8 May 2026, 19:21:21 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",19,Friday,2026-05-08,Evening,Music
POV: it's midnight and music takes over! 💅🏻 | +Timestamps l,2026-05-08 19:21:21,False,"Watched POV: it's midnight and music takes over! 💅🏻 | +Timestamps l Xthetic._Ashi. 8 May 2026, 19:21:21 IST",19,Friday,2026-05-08,Evening,Music
Haaye Oye - QARAN ft. Ash King | Elli AvrRam | Shantanu Maheshwari | Vishal Handa,2026-05-08 19:20:57,False,"YouTube Watched Haaye Oye - QARAN ft. Ash King | Elli AvrRam | Shantanu Maheshwari | Vishal Handa Sony Music India 8 May 2026, 19:20:57 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",19,Friday,2026-05-08,Evening,Others
Haaye Oye - QARAN ft. Ash King | Elli AvrRam | Shantanu Maheshwari | Vishal Handa,2026-05-08 19:20:57,False,"Watched Haaye Oye - QARAN ft. Ash King | Elli AvrRam | Shantanu Maheshwari | Vishal Handa Sony Music India 8 May 2026, 19:20:57 IST",19,Friday,2026-05-08,Evening,Others
POV:- desi playlist which will make you dance at 3am! ✨ || Pt.2! || #trending #foryou #recommended,2026-05-08 19:18:49,False,"YouTube Watched POV:- desi playlist which will make you dance at 3am! ✨ || Pt.2! || #trending #foryou #recommended _.𝐞𝐝𝐢𝐭𝐢𝐧𝐠._.𝐞𝐫𝐚._ 8 May 2026, 19:18:49 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",19,Friday,2026-05-08,Evening,Others
POV:- desi playlist which will make you dance at 3am! ✨ || Pt.2! || #trending #foryou #recommended,2026-05-08 19:18:49,False,"Watched POV:- desi playlist which will make you dance at 3am! ✨ || Pt.2! || #trending #foryou #recommended _.𝐞𝐝𝐢𝐭𝐢𝐧𝐠._.𝐞𝐫𝐚._ 8 May 2026, 19:18:49 IST",19,Friday,2026-05-08,Evening,Others
A Playlist to Wake Up your Inner Danceer with bus driving Gameplay,2026-05-08 19:18:39,False,"YouTube Watched A Playlist to Wake Up your Inner Danceer with bus driving Gameplay Vehicles ki Duniya 8 May 2026, 19:18:39 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",19,Friday,2026-05-08,Evening,Gaming
A Playlist to Wake Up your Inner Danceer with bus driving Gameplay,2026-05-08 19:18:39,False,"Watched A Playlist to Wake Up your Inner Danceer with bus driving Gameplay Vehicles ki Duniya 8 May 2026, 19:18:39 IST",19,Friday,2026-05-08,Evening,Gaming
𝑨 𝒑𝒍𝒂𝒚𝒍𝒊𝒔𝒕 𝒕𝒐 𝒘𝒂𝒌𝒆 𝒖𝒑 𝒚𝒐𝒖𝒓 𝒊𝒏𝒏𝒆𝒓 𝒅𝒂𝒏𝒄𝒆𝒓 [𝒑𝒂𝒓𝒕-𝟏] 𖹭.ᐟ,2026-05-08 19:16:11,False,"YouTube Watched 𝑨 𝒑𝒍𝒂𝒚𝒍𝒊𝒔𝒕 𝒕𝒐 𝒘𝒂𝒌𝒆 𝒖𝒑 𝒚𝒐𝒖𝒓 𝒊𝒏𝒏𝒆𝒓 𝒅𝒂𝒏𝒄𝒆𝒓 [𝒑𝒂𝒓𝒕-𝟏] 𖹭.ᐟ 𝑺𝒉𝒊𝒂𝒘𝒂𝒔𝒆⋆˚࿔ 8 May 2026, 19:16:11 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",19,Friday,2026-05-08,Evening,Others
𝑨 𝒑𝒍𝒂𝒚𝒍𝒊𝒔𝒕 𝒕𝒐 𝒘𝒂𝒌𝒆 𝒖𝒑 𝒚𝒐𝒖𝒓 𝒊𝒏𝒏𝒆𝒓 𝒅𝒂𝒏𝒄𝒆𝒓 [𝒑𝒂𝒓𝒕-𝟏] 𖹭.ᐟ,2026-05-08 19:16:11,False,"Watched 𝑨 𝒑𝒍𝒂𝒚𝒍𝒊𝒔𝒕 𝒕𝒐 𝒘𝒂𝒌𝒆 𝒖𝒑 𝒚𝒐𝒖𝒓 𝒊𝒏𝒏𝒆𝒓 𝒅𝒂𝒏𝒄𝒆𝒓 [𝒑𝒂𝒓𝒕-𝟏] 𖹭.ᐟ 𝑺𝒉𝒊𝒂𝒘𝒂𝒔𝒆⋆˚࿔ 8 May 2026, 19:16:11 IST",19,Friday,2026-05-08,Evening,Others
Glow & Lovely | Re-New Bright Multivitamin Serum In Cream | #GlowandLovely,2026-05-08 19:16:08,True,"YouTube Watched Glow & Lovely | Re-New Bright Multivitamin Serum In Cream | #GlowandLovely Watched at 19:16 8 May 2026, 19:16:08 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",19,Friday,2026-05-08,Evening,Beauty
Glow & Lovely | Re-New Bright Multivitamin Serum In Cream | #GlowandLovely,2026-05-08 19:16:08,False,"Watched Glow & Lovely | Re-New Bright Multivitamin Serum In Cream | #GlowandLovely Watched at 19:16 8 May 2026, 19:16:08 IST",19,Friday,2026-05-08,Evening,Beauty
Nykaa,2026-05-08 19:16:04,True,"YouTube Watched Nykaa Watched at 19:16 Watched at 07:41 8 May 2026, 19:16:04 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",19,Friday,2026-05-08,Evening,Others
Nykaa,2026-05-08 19:16:04,False,"Watched Nykaa Watched at 19:16 Watched at 07:41 8 May 2026, 19:16:04 IST",19,Friday,2026-05-08,Evening,Others
Sale starts Midnight.,2026-05-08 19:15:55,True,"YouTube Watched Sale starts Midnight. 8 May 2026, 19:15:55 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history. You can control these settings here .",19,Friday,2026-05-08,Evening,Others
Sale starts Midnight.,2026-05-08 19:15:55,False,"Watched Sale starts Midnight. 8 May 2026, 19:15:55 IST",19,Friday,2026-05-08,Evening,Others
Uttrakhand Police Verification Online Kaise Banaye | Character Certificate Uttrakhand,2026-05-08 11:05:42,False,"YouTube Watched Uttrakhand Police Verification Online Kaise Banaye | Character Certificate Uttrakhand Tech With iQ 8 May 2026, 11:05:42 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",11,Friday,2026-05-08,Morning,Education
Uttrakhand Police Verification Online Kaise Banaye | Character Certificate Uttrakhand,2026-05-08 11:05:42,False,"Watched Uttrakhand Police Verification Online Kaise Banaye | Character Certificate Uttrakhand Tech With iQ 8 May 2026, 11:05:42 IST",11,Friday,2026-05-08,Morning,Education
Police Verification Online 2026 | Character Certificate Kaise Banaye | चरित्र प्रमाण पत्र ऑनलाइन,2026-05-08 10:53:13,False,"YouTube Watched Police Verification Online 2026 | Character Certificate Kaise Banaye | चरित्र प्रमाण पत्र ऑनलाइन Sarkari DNA 8 May 2026, 10:53:13 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",10,Friday,2026-05-08,Morning,Education
Police Verification Online 2026 | Character Certificate Kaise Banaye | चरित्र प्रमाण पत्र ऑनलाइन,2026-05-08 10:53:13,False,"Watched Police Verification Online 2026 | Character Certificate Kaise Banaye | चरित्र प्रमाण पत्र ऑनलाइन Sarkari DNA 8 May 2026, 10:53:13 IST",10,Friday,2026-05-08,Morning,Education
SKIN 1080X1080,2026-05-08 09:06:13,True,"YouTube Watched SKIN 1080X1080 8 May 2026, 09:06:13 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history. You can control these settings here .",9,Friday,2026-05-08,Morning,Beauty
SKIN 1080X1080,2026-05-08 09:06:13,False,"Watched SKIN 1080X1080 8 May 2026, 09:06:13 IST",9,Friday,2026-05-08,Morning,Beauty
Radha Gori Gori (Lyrical Video) | Indresh Upadhyay | B Praak | Kripa Records,2026-05-08 07:57:04,False,"YouTube Watched Radha Gori Gori (Lyrical Video) | Indresh Upadhyay | B Praak | Kripa Records Kripa Record 8 May 2026, 07:57:04 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",7,Friday,2026-05-08,Morning,Others
Radha Gori Gori (Lyrical Video) | Indresh Upadhyay | B Praak | Kripa Records,2026-05-08 07:57:04,False,"Watched Radha Gori Gori (Lyrical Video) | Indresh Upadhyay | B Praak | Kripa Records Kripa Record 8 May 2026, 07:57:04 IST",7,Friday,2026-05-08,Morning,Others
Nykaa,2026-05-08 07:56:50,True,"YouTube Watched Nykaa Watched at 07:56 8 May 2026, 07:56:50 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",7,Friday,2026-05-08,Morning,Others
Nykaa,2026-05-08 07:56:50,False,"Watched Nykaa Watched at 07:56 8 May 2026, 07:56:50 IST",7,Friday,2026-05-08,Morning,Others
Tum Prem Ho - Reprise | Lyrical Video | RadhaKrishn | MOhit Lalwani | Bharat Kamal,2026-05-08 07:56:31,False,"YouTube Watched Tum Prem Ho - Reprise | Lyrical Video | RadhaKrishn | MOhit Lalwani | Bharat Kamal ML Records 8 May 2026, 07:56:31 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",7,Friday,2026-05-08,Morning,Others
Tum Prem Ho - Reprise | Lyrical Video | RadhaKrishn | MOhit Lalwani | Bharat Kamal,2026-05-08 07:56:31,False,"Watched Tum Prem Ho - Reprise | Lyrical Video | RadhaKrishn | MOhit Lalwani | Bharat Kamal ML Records 8 May 2026, 07:56:31 IST",7,Friday,2026-05-08,Morning,Others
LIPS ASSET 2 Shop Now 720x1280,2026-05-08 07:50:44,True,"YouTube Watched LIPS ASSET 2 Shop Now 720x1280 Watched at 07:50 8 May 2026, 07:50:44 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",7,Friday,2026-05-08,Morning,Others
LIPS ASSET 2 Shop Now 720x1280,2026-05-08 07:50:44,False,"Watched LIPS ASSET 2 Shop Now 720x1280 Watched at 07:50 8 May 2026, 07:50:44 IST",7,Friday,2026-05-08,Morning,Others
तुम उठो सिया श्रृंगार करो (Ram Bhajan) Saloni Thakkar | Poonam Thakkar,2026-05-08 07:46:29,False,"YouTube Watched तुम उठो सिया श्रृंगार करो (Ram Bhajan) Saloni Thakkar | Poonam Thakkar Saloni Thakkar 8 May 2026, 07:46:29 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",7,Friday,2026-05-08,Morning,Beauty
तुम उठो सिया श्रृंगार करो (Ram Bhajan) Saloni Thakkar | Poonam Thakkar,2026-05-08 07:46:29,False,"Watched तुम उठो सिया श्रृंगार करो (Ram Bhajan) Saloni Thakkar | Poonam Thakkar Saloni Thakkar 8 May 2026, 07:46:29 IST",7,Friday,2026-05-08,Morning,Beauty
1X1 6secs ASOS install,2026-05-08 07:46:17,True,"YouTube Watched 1X1 6secs ASOS install Watched at 07:46 8 May 2026, 07:46:17 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",7,Friday,2026-05-08,Morning,Others
1X1 6secs ASOS install,2026-05-08 07:46:17,False,"Watched 1X1 6secs ASOS install Watched at 07:46 8 May 2026, 07:46:17 IST",7,Friday,2026-05-08,Morning,Others
Phoolo se saj rahe hai | Saloni Thakkar | Poonam Thakkar | Krishna bhajan,2026-05-08 07:45:46,False,"YouTube Watched Phoolo se saj rahe hai | Saloni Thakkar | Poonam Thakkar | Krishna bhajan Saloni Thakkar 8 May 2026, 07:45:46 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",7,Friday,2026-05-08,Morning,Education
Phoolo se saj rahe hai | Saloni Thakkar | Poonam Thakkar | Krishna bhajan,2026-05-08 07:45:46,False,"Watched Phoolo se saj rahe hai | Saloni Thakkar | Poonam Thakkar | Krishna bhajan Saloni Thakkar 8 May 2026, 07:45:46 IST",7,Friday,2026-05-08,Morning,Education
RAM KO DEKH KAR SHRI JANAK NANDINI (RAM BHAJAN) SALONI THAKKAR | Poonam Thakkar,2026-05-08 07:41:32,False,"YouTube Watched RAM KO DEKH KAR SHRI JANAK NANDINI (RAM BHAJAN) SALONI THAKKAR | Poonam Thakkar Saloni Thakkar 8 May 2026, 07:41:32 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",7,Friday,2026-05-08,Morning,Beauty
RAM KO DEKH KAR SHRI JANAK NANDINI (RAM BHAJAN) SALONI THAKKAR | Poonam Thakkar,2026-05-08 07:41:32,False,"Watched RAM KO DEKH KAR SHRI JANAK NANDINI (RAM BHAJAN) SALONI THAKKAR | Poonam Thakkar Saloni Thakkar 8 May 2026, 07:41:32 IST",7,Friday,2026-05-08,Morning,Beauty
Tejasswi Prakash in Our Naji Mulmul Printed Kurta❤️ #houseofchikankari #shorts #trending,2026-05-07 20:09:36,True,"YouTube Watched Tejasswi Prakash in Our Naji Mulmul Printed Kurta❤️ #houseofchikankari #shorts #trending Watched at 20:09 7 May 2026, 20:09:36 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",20,Thursday,2026-05-07,Evening,Others
Tejasswi Prakash in Our Naji Mulmul Printed Kurta❤️ #houseofchikankari #shorts #trending,2026-05-07 20:09:36,False,"Watched Tejasswi Prakash in Our Naji Mulmul Printed Kurta❤️ #houseofchikankari #shorts #trending Watched at 20:09 7 May 2026, 20:09:36 IST",20,Thursday,2026-05-07,Evening,Others
Google AI Plus,2026-05-07 20:09:11,True,"YouTube Watched Google AI Plus Watched at 20:09 7 May 2026, 20:09:11 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",20,Thursday,2026-05-07,Evening,Education
Google AI Plus,2026-05-07 20:09:11,False,"Watched Google AI Plus Watched at 20:09 7 May 2026, 20:09:11 IST",20,Thursday,2026-05-07,Evening,Education
Chatpate songs every girl needs in her playlist 💅🏻💋,2026-05-07 20:01:16,False,"YouTube Watched Chatpate songs every girl needs in her playlist 💅🏻💋 Just Khwab🌙 7 May 2026, 20:01:16 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",20,Thursday,2026-05-07,Evening,Music
Chatpate songs every girl needs in her playlist 💅🏻💋,2026-05-07 20:01:16,False,"Watched Chatpate songs every girl needs in her playlist 💅🏻💋 Just Khwab🌙 7 May 2026, 20:01:16 IST",20,Thursday,2026-05-07,Evening,Music
Glow & Lovely | Re-New Bright Multivitamin Serum In Cream | #GlowandLovely,2026-05-07 20:01:13,True,"YouTube Watched Glow & Lovely | Re-New Bright Multivitamin Serum In Cream | #GlowandLovely Watched at 20:01 7 May 2026, 20:01:13 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",20,Thursday,2026-05-07,Evening,Beauty
Glow & Lovely | Re-New Bright Multivitamin Serum In Cream | #GlowandLovely,2026-05-07 20:01:13,False,"Watched Glow & Lovely | Re-New Bright Multivitamin Serum In Cream | #GlowandLovely Watched at 20:01 7 May 2026, 20:01:13 IST",20,Thursday,2026-05-07,Evening,Beauty
SKIN 1080X1920,2026-05-07 20:01:09,True,"YouTube Watched SKIN 1080X1920 Watched at 20:01 7 May 2026, 20:01:09 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",20,Thursday,2026-05-07,Evening,Beauty
SKIN 1080X1920,2026-05-07 20:01:09,False,"Watched SKIN 1080X1920 Watched at 20:01 7 May 2026, 20:01:09 IST",20,Thursday,2026-05-07,Evening,Beauty
EU 15Sec Price Reveal 1440x1080 2,2026-05-07 20:00:51,True,"YouTube Watched EU 15Sec Price Reveal 1440x1080 2 7 May 2026, 20:00:51 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history. You can control these settings here .",20,Thursday,2026-05-07,Evening,Others
EU 15Sec Price Reveal 1440x1080 2,2026-05-07 20:00:51,False,"Watched EU 15Sec Price Reveal 1440x1080 2 7 May 2026, 20:00:51 IST",20,Thursday,2026-05-07,Evening,Others
The Best IEMs for Every Type of Listener!,2026-05-07 20:00:49,False,"YouTube Watched The Best IEMs for Every Type of Listener! TheHopelessGeek 7 May 2026, 20:00:49 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",20,Thursday,2026-05-07,Evening,Others
The Best IEMs for Every Type of Listener!,2026-05-07 20:00:49,False,"Watched The Best IEMs for Every Type of Listener! TheHopelessGeek 7 May 2026, 20:00:49 IST",20,Thursday,2026-05-07,Evening,Others
Great Budget Iem - KZ Castor Harman Target Unboxing!,2026-05-07 15:22:52,False,"YouTube Watched Great Budget Iem - KZ Castor Harman Target Unboxing! indianhitech 7 May 2026, 15:22:52 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",15,Thursday,2026-05-07,Afternoon,Shopping
Great Budget Iem - KZ Castor Harman Target Unboxing!,2026-05-07 15:22:52,False,"Watched Great Budget Iem - KZ Castor Harman Target Unboxing! indianhitech 7 May 2026, 15:22:52 IST",15,Thursday,2026-05-07,Afternoon,Shopping
1Hr Nonstop Lofi - Bhakti / Chill / Relax / Study,2026-05-07 08:21:32,False,"YouTube Watched 1Hr Nonstop Lofi - Bhakti / Chill / Relax / Study ASHU 07 7 May 2026, 08:21:32 IST Products: YouTube Why is this here? This activity was saved to your Google Account because the following settings were on: YouTube watch history. You can control these settings here .",8,Thursday,2026-05-07,Morning,Others
1Hr Nonstop Lofi - Bhakti / Chill / Relax / Study,2026-05-07 08:21:32,False,"Watched 1Hr Nonstop Lofi - Bhakti / Chill / Relax / Study ASHU 07 7 May 2026, 08:21:32 IST",8,Thursday,2026-05-07,Morning,Others
AJIO Sale is Live!,2026-05-07 08:21:29,True,"YouTube Watched AJIO Sale is Live! Watched at 08:21 7 May 2026, 08:21:29 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",8,Thursday,2026-05-07,Morning,News
AJIO Sale is Live!,2026-05-07 08:21:29,False,"Watched AJIO Sale is Live! Watched at 08:21 7 May 2026, 08:21:29 IST",8,Thursday,2026-05-07,Morning,News
Kids Printed Tshirts 6 sec 1920x1080 HIN,2026-05-07 08:21:26,True,"YouTube Watched Kids Printed Tshirts 6 sec 1920x1080 HIN Watched at 08:21 7 May 2026, 08:21:26 IST Products: YouTube Details: From Google Ads Why is this here? This activity was saved to your Google Account because the following settings were on: Web & App Activity, YouTube watch history, YouTube search history. You can control these settings here .",8,Thursday,2026-05-07,Morning,Others
